tid,row,col,cls
706,1836,2960,3
706,1866,2991,3
706,1938,2925,2
706,1938,2970,0
706,1959,3562,1
706,2237,3224,1
706,2941,3476,2
706,3012,3462,1
707,687,1366,1
707,722,2366,1
707,875,2628,1
707,879,2493,1
707,936,1213,0
707,938,1246,2
707,942,2549,3
707,997,2558,1
707,1089,1054,1
707,1131,2956,3
707,1142,2077,3
707,1143,1151,1
707,1160,2727,0
707,1189,1238,3
707,1326,1416,3
707,1329,3262,1
707,1474,1478,1
707,1634,1946,1
707,1800,3370,1
707,1888,3252,1
707,1892,3397,1
707,1908,2531,0
707,1918,3462,1
707,2108,2474,1
707,2109,1987,0
707,2135,2866,3
707,2213,2708,1
707,2220,1712,1
707,2229,2165,1
707,2269,2306,3
707,2318,2752,1
707,2382,2311,1
707,2425,2060,1
708,452,623,0
708,765,604,0
708,1886,745,0
708,1889,84,1
708,1991,539,1
708,2260,865,1
708,2281,672,1
708,2394,1008,3
708,2557,912,1
708,2714,949,1
708,2794,986,3
708,2830,912,3
708,2833,745,1
709,1059,3272,3
709,1167,3249,2
709,1175,3348,2
709,1192,3279,2
709,1200,3292,3
709,1201,3226,3
709,1206,3314,2
709,1210,3237,3
709,1217,3292,3
709,1221,3255,3
709,1224,3364,3
709,1244,3300,3
709,1248,3246,0
709,1258,3212,2
709,1266,3196,2
709,1268,3274,3
709,1270,3325,3
709,1303,3326,2
709,1304,3272,3
709,1305,3224,2
709,1310,3415,3
709,1317,3261,3
709,1319,3210,2
709,1320,3274,3
709,1325,3406,3
709,1328,3292,3
709,1333,3339,3
709,1334,3385,2
709,1342,3435,2
709,1353,3406,3
709,1354,3465,3
709,1356,3386,3
709,1360,3261,3
709,1368,3408,3
709,1390,3257,3
709,1410,3466,2
709,1416,3155,3
709,1432,3427,3
709,1439,3345,3
709,1441,3597,2
709,1447,3631,2
709,1452,3393,3
709,1467,3399,3
709,1475,3490,3
709,1478,3521,3
709,1484,3397,3
709,1485,3588,3
709,1489,3370,2
709,1503,3492,3
709,1504,3513,3
709,1512,3682,2
709,1514,3386,3
709,1514,3541,3
709,1514,3645,3
709,1516,3437,3
709,1516,3619,3
709,1518,3418,3
709,1537,3567,3
709,1539,3399,3
709,1545,3604,2
709,1551,3708,3
709,1562,3586,2
709,1573,3534,3
709,1584,3569,3
709,1607,3652,1
709,1611,3719,1
709,1615,3554,3
709,1615,3619,3
709,1618,3592,2
709,1660,3611,3
709,1661,3546,3
709,1664,3657,3
710,27,3747,1
710,482,4347,1
710,507,3265,0
710,1162,2757,0
710,1564,3034,0
710,1581,3128,1
710,2017,2751,0
710,2920,2620,0
710,3442,2581,0
711,1034,2152,0
711,1172,2267,1
711,1293,2511,0
711,1369,2464,1
711,1393,2389,1
711,1516,2397,1
711,1694,2611,1
711,1702,2699,3
711,1844,518,1
711,1862,2919,2
711,1872,3022,0
711,1921,2968,2
711,1923,757,0
711,1983,2911,3
711,1992,3117,2
711,1993,3189,2
711,1997,3096,2
711,2027,2962,3
711,2046,3183,1
713,412,2725,1
713,1910,2153,0
713,1986,2097,1
713,2229,1934,2
713,2247,1961,2
713,2251,1941,3
713,2260,1948,3
713,2261,1992,0
713,2275,1949,2
713,2288,1978,2
713,2305,1965,2
713,2306,2030,3
713,2311,1957,3
713,2317,2056,3
713,2330,2126,2
713,2332,2059,2
713,2334,1994,2
713,2353,2079,2
713,2378,2252,2
713,2395,2376,1
714,1426,2532,2
714,1441,3565,1
714,1474,2569,2
714,1480,2479,2
714,1489,2548,3
714,1495,2501,3
714,1498,2531,2
714,1522,2511,3
714,1526,2482,2
714,1545,2545,2
714,1547,2405,2
714,1548,3614,2
714,1562,2429,3
714,1565,2548,2
714,1619,2600,3
714,1635,2825,0
714,1797,2689,2
714,1803,2286,2
714,1811,1903,0
714,1818,2731,2
714,1834,2506,3
714,1851,2254,3
714,1852,2308,2
714,1854,2502,2
714,1856,2745,2
714,1862,2552,0
714,1864,2480,2
714,1877,2466,2
714,1887,2534,2
714,1892,2673,2
714,1901,2126,2
714,1911,2703,2
714,1919,2619,2
714,1925,2759,2
714,1953,2500,4
714,1955,2096,2
714,1975,2518,2
714,1982,2600,2
714,2023,2719,2
714,2028,2702,4
714,2041,2832,2
714,2043,4088,0
714,2052,2170,2
714,2058,2122,2
714,2058,2764,2
714,2060,2191,2
714,2069,2245,0
714,2073,2639,4
714,2076,2618,2
714,2091,2173,2
714,2093,2194,2
714,2102,2364,2
714,2123,1771,0
714,2126,4105,2
714,2127,2186,2
714,2130,2631,2
714,2135,2214,2
714,2138,2200,2
714,2145,2246,2
714,2146,2526,2
714,2154,2211,2
714,2158,2365,2
714,2166,2572,2
714,2167,2671,2
714,2168,2275,2
714,2171,2884,4
714,2176,2767,4
714,2178,2806,2
714,2178,2904,2
714,2188,2475,4
714,2190,2752,2
714,2192,2311,2
714,2194,2839,4
714,2212,2482,2
714,2220,2407,2
714,2241,2409,2
714,2262,2787,2
714,2268,2771,4
714,2271,2862,2
714,2292,2859,4
714,2307,2630,2
714,2334,1801,2
714,2347,2709,2
714,2348,2485,4
714,2350,1789,4
714,2351,2907,2
714,2359,2356,2
714,2362,2869,2
714,2364,2495,2
714,2370,2700,4
714,2398,2833,2
714,2398,3142,0
714,2399,2354,2
714,2400,2461,2
714,2404,3319,0
714,2412,2966,2
714,2420,2467,4
714,2424,2739,2
714,2424,2942,4
714,2429,2351,4
714,2459,2743,2
714,2459,2808,2
714,2460,2764,4
714,2472,2326,0
714,2475,2429,2
714,2480,2996,2
714,2485,2765,0
714,2489,2859,2
714,2491,2932,4
714,2493,2881,4
714,2532,2886,2
714,2549,2866,4
714,2550,3169,1
714,2552,2458,2
714,2564,3564,2
714,2575,3590,2
714,2577,3458,2
714,2584,3391,2
714,2586,3479,2
714,2600,2852,2
714,2609,3401,2
714,2682,2822,4
714,2694,2817,2
714,2721,2958,2
714,2740,2944,4
714,2785,2823,0
714,3243,1969,0
714,3416,2868,0
715,145,3096,3
715,178,3102,2
715,205,3298,3
715,205,3498,2
715,253,3144,2
715,271,3413,2
715,273,3449,4
715,282,3473,2
715,312,3256,2
715,331,3525,2
715,414,3344,2
715,429,3598,2
715,446,3235,2
715,471,3100,2
715,473,3153,4
715,496,3307,2
715,522,3631,2
715,527,3325,4
715,537,2728,4
715,540,2700,2
715,542,1755,4
715,566,1781,2
715,574,2443,4
715,589,3010,2
715,590,3590,2
715,596,2940,4
715,602,2616,4
715,617,2583,2
715,624,3099,4
715,633,2430,4
715,654,2054,0
715,681,3063,2
715,682,2983,3
715,704,2488,4
715,716,2549,4
715,716,3147,2
715,730,3274,0
715,734,2018,4
715,739,2667,4
715,760,2561,2
715,769,2005,2
715,773,2639,2
715,787,3188,2
715,839,3194,2
715,965,1604,2
715,966,1641,4
715,1000,2185,2
715,1018,3658,1
715,1023,2233,4
715,1037,2506,0
715,1053,2661,4
715,1059,840,2
715,1086,2674,2
715,1100,824,2
715,1165,1597,2
715,1167,758,3
715,1182,1563,4
715,1187,1683,2
715,1216,862,4
715,1222,1715,4
715,1257,862,2
715,1268,2297,0
715,1340,990,2
715,1359,723,0
715,1390,981,4
715,1415,794,2
715,1434,768,2
715,1504,1500,4
715,1508,1623,4
715,1516,1828,4
715,1521,508,0
715,1524,1366,2
715,1537,1803,2
715,1546,1417,2
715,1560,1902,2
715,1564,1657,2
715,1573,2054,2
715,1583,436,0
715,1607,2055,4
715,1676,1678,2
715,1680,517,2
715,1680,1340,4
715,1705,1297,2
715,1720,547,4
715,1724,2084,2
715,1742,1799,2
715,1743,1197,4
715,1760,1610,4
715,1760,1711,2
715,1766,1171,2
715,1784,729,0
715,1792,1710,4
715,1793,1044,4
715,1811,1070,2
715,1820,1616,2
715,1869,1380,4
715,1892,2093,4
715,1895,1964,2
715,1907,1286,3
715,1920,1386,2
715,1928,1768,4
715,1970,2087,2
715,1972,1769,2
715,1999,1719,0
715,2188,1021,2
715,2192,735,3
715,2206,788,2
715,2232,1023,3
716,708,836,3
716,742,798,0
716,801,696,3
716,816,786,3
716,837,724,2
716,863,979,2
716,866,771,3
716,871,906,2
716,895,937,2
716,911,904,3
716,913,769,3
716,936,987,2
716,942,714,3
716,951,946,2
716,953,743,3
716,956,683,3
716,960,831,2
716,966,846,2
716,976,894,2
716,984,799,1
716,986,852,3
716,988,716,3
716,994,950,2
716,1006,875,2
716,1014,765,2
716,1029,851,2
716,1034,775,3
716,1039,902,2
716,1050,748,2
716,1059,885,2
716,1067,782,3
716,1067,824,0
716,1069,1071,2
716,1081,758,2
716,1082,731,2
716,1087,863,2
716,1094,1057,2
716,1100,1029,3
716,1104,772,3
716,1106,1013,2
716,1117,733,2
716,1118,1042,3
716,1119,784,2
716,1133,1005,2
716,1139,743,3
716,1139,982,3
716,1144,1064,3
716,1150,735,2
716,1163,980,3
716,1164,726,3
716,1169,1016,3
716,1171,785,2
716,1187,720,2
716,1191,933,2
716,1209,1061,1
716,1212,981,2
716,1216,762,2
716,1221,665,2
716,1221,1042,3
716,1224,896,2
716,1226,849,2
716,1228,723,3
716,1230,951,2
716,1243,969,2
716,1249,818,3
716,1251,835,3
716,1252,700,2
716,1266,666,2
716,1270,894,3
716,1272,803,2
716,1282,849,2
716,1292,630,2
716,1307,808,2
716,1319,647,2
716,1357,614,2
716,1361,755,2
716,1377,781,3
716,1382,725,3
716,1388,433,2
716,1397,482,1
716,1400,764,2
716,1434,717,2
716,1457,464,2
716,1461,421,2
716,1526,669,2
716,1538,630,2
716,1575,1814,0
716,1598,661,0
716,1601,2442,0
716,1643,655,2
716,1905,787,1
717,587,2051,1
717,656,1384,3
717,790,1867,2
717,1006,1369,2
717,1018,1337,4
717,1039,1836,2
717,1141,1526,1
717,1333,1670,2
717,1437,892,1
717,1440,2011,1
717,1530,1814,0
717,1544,1268,2
717,1594,2088,3
717,1621,1304,2
717,1627,1552,2
717,1647,1009,2
717,1681,1205,2
717,1767,1872,2
717,1800,1008,2
717,1807,1760,2
717,1847,1102,2
717,1870,1431,2
717,1979,1996,2
717,2162,1646,2
718,782,3581,1
718,1110,2873,0
718,1609,1887,0
718,1635,2616,1
718,1877,2215,1
718,1956,2878,0
718,2044,2785,4
718,2072,2773,2
718,2109,2695,4
718,2227,1582,0
718,2267,2779,2
718,2277,1713,0
718,2294,2755,4
718,2460,2658,2
718,2465,2536,4
718,2479,2552,2
718,2485,3399,0
718,2500,2663,4
718,2551,4269,0
718,2552,2795,4
718,2591,2797,2
718,2648,2445,2
718,2675,2436,4
718,2778,2739,2
718,2794,2712,4
718,2829,3012,2
718,2831,3123,2
718,2834,3100,4
718,2861,2991,4
718,2865,2397,0
718,2933,2227,4
718,2946,2242,2
718,2950,2493,2
718,2971,2477,4
718,2976,3278,2
718,3000,3272,4
718,3007,2851,2
718,3021,2825,4
718,3043,2638,4
718,3047,2658,2
718,3082,3431,4
718,3097,3453,2
718,3104,2310,4
718,3107,3229,4
718,3127,3044,2
718,3131,3247,2
718,3135,2325,2
718,3137,3616,0
718,3146,2407,4
718,3153,3044,4
718,3159,2698,4
718,3161,2513,4
718,3185,2682,2
718,3186,2490,2
718,3202,2795,2
718,3230,2799,4
718,3232,3018,4
718,3243,3004,2
718,3253,2656,2
718,3281,2643,4
718,3303,2161,2
718,3317,2761,2
718,3319,3341,2
718,3333,2986,0
718,3333,3077,2
718,3338,2766,4
718,3341,3103,4
718,3342,3331,4
718,3359,2832,2
718,3367,1816,0
718,3374,3604,4
718,3379,2589,2
718,3382,2846,4
718,3394,3598,2
718,3395,2723,2
718,3403,3113,4
718,3408,2587,4
718,3430,3113,2
718,3462,3374,4
718,3471,2257,0
718,3474,3459,2
718,3489,2638,4
718,3496,3465,4
718,3513,3362,2
718,3521,2269,2
718,3538,3248,0
718,3539,2657,2
718,3562,2787,4
718,3571,3565,4
718,3604,3567,2
718,3610,3607,4
718,3611,4036,2
718,3622,4019,3
718,3625,2755,4
718,3628,2713,2
718,3628,2796,4
718,3629,2833,4
718,3642,3667,4
719,750,2895,1
719,1364,3500,2
719,1383,3601,3
719,1429,3425,2
719,1433,3542,3
719,1443,3539,3
719,1453,3501,3
719,1458,3559,3
719,1507,3542,3
719,1529,3441,2
719,1556,3463,2
719,1585,3481,2
719,1595,3549,3
719,1613,3479,2
719,1670,3620,3
719,1672,3542,3
719,1709,3540,2
719,1735,3455,0
719,1766,3557,2
719,1799,3435,2
719,1801,3518,1
719,1821,3408,2
719,1835,3506,1
719,1862,3516,2
719,1863,3484,2
719,1888,3396,2
719,1905,3450,3
719,1929,3303,2
719,1939,3424,2
720,1294,1016,2
720,1300,1037,4
720,1302,875,2
720,1309,888,3
720,1317,903,2
720,1336,1090,2
720,1341,722,2
720,1341,914,2
720,1348,1073,4
720,1358,1020,4
720,1377,957,2
720,1381,854,2
720,1392,1159,2
720,1399,587,2
720,1413,519,3
720,1418,1041,2
720,1424,658,2
720,1433,641,3
720,1433,689,2
720,1433,1045,4
720,1450,574,3
720,1453,967,2
720,1453,1207,4
720,1455,690,2
720,1469,678,2
720,1470,1194,2
720,1474,1135,4
720,1478,1110,2
720,1480,966,4
720,1484,657,2
720,1491,615,3
720,1505,1153,0
720,1510,1050,4
720,1521,694,0
720,1522,568,2
720,1533,996,2
720,1544,1194,4
720,1544,1213,2
720,1551,617,2
720,1565,999,4
720,1577,1231,2
720,1586,919,0
720,1589,1327,2
720,1598,1308,4
720,1615,725,2
720,1622,1255,2
720,1638,1455,2
720,1643,1208,2
720,1646,1409,2
720,1652,653,3
720,1663,1399,4
720,1687,1015,2
720,1694,670,3
720,1698,709,2
720,1706,1093,2
720,1715,1193,4
720,1718,1407,0
720,1723,919,0
720,1723,959,2
720,1734,973,4
720,1738,1224,2
720,1746,1518,2
720,1758,1020,2
720,1766,1077,2
720,1772,928,4
720,1772,1363,4
720,1775,1378,2
720,1779,914,2
720,1779,1547,2
720,1780,1022,4
720,1788,1074,4
720,1804,1173,2
720,1874,1315,2
720,1878,1537,2
720,1884,1061,0
720,1900,1544,4
720,1909,1459,2
720,1923,547,0
720,1940,1075,4
720,1958,1234,2
720,1968,1165,2
720,1978,1138,4
720,2038,1080,2
720,2045,1274,4
720,2058,1076,4
720,2075,1040,2
720,2096,1112,2
720,2111,1121,4
720,2160,1123,2
720,2289,1913,0
720,3228,2257,1
722,101,1057,4
722,107,2180,4
722,114,1042,2
722,115,2148,2
722,126,2117,2
722,135,1056,4
722,144,1112,2
722,148,1046,2
722,156,1119,4
722,159,2036,4
722,163,2098,4
722,179,1973,2
722,180,2285,4
722,181,2231,2
722,187,1086,4
722,195,1068,2
722,201,2316,2
722,202,2196,4
722,203,1128,3
722,208,1085,2
722,210,2455,0
722,211,2110,2
722,230,2049,4
722,233,2016,2
722,236,1049,0
722,243,2003,4
722,267,1113,2
722,269,2277,0
722,280,1055,2
722,283,1131,4
722,283,1873,2
722,283,1894,4
722,285,2097,2
722,291,1167,4
722,294,1112,2
722,295,1054,4
722,299,2117,4
722,302,1144,2
722,311,1571,2
722,313,2193,2
722,321,2037,4
722,322,1090,4
722,324,1219,2
722,326,1060,4
722,336,1218,4
722,342,1042,2
722,342,1922,2
722,344,1101,2
722,354,1615,4
722,356,1905,4
722,357,3239,0
722,361,1565,2
722,365,1155,4
722,372,1612,2
722,377,2155,2
722,378,2136,4
722,379,1913,4
722,382,1886,2
722,382,2025,4
722,385,1165,2
722,389,2333,4
722,398,1113,2
722,407,1968,4
722,410,3390,0
722,411,2001,2
722,416,2058,4
722,418,2311,2
722,423,1157,2
722,429,2095,2
722,435,2228,2
722,444,1121,2
722,444,2854,0
722,446,2241,4
722,447,2006,4
722,448,4167,1
722,452,1512,4
722,461,1570,2
722,469,1043,2
722,469,1061,2
722,473,1586,4
722,474,1519,2
722,480,1815,2
722,482,3092,2
722,483,1991,2
722,487,2406,4
722,489,3073,4
722,492,1038,4
722,496,1176,2
722,497,2652,4
722,497,2766,4
722,501,3214,4
722,502,3124,4
722,504,2999,2
722,504,3195,2
722,505,3143,2
722,506,2369,2
722,507,1079,2
722,507,2383,4
722,508,2250,2
722,510,3059,4
722,511,2471,2
722,513,2664,2
722,518,2486,4
722,519,2759,2
722,522,1086,2
722,522,3022,4
722,526,2336,4
722,536,2081,4
722,540,3369,2
722,542,1122,2
722,542,3356,4
722,549,2105,2
722,549,3195,4
722,554,2405,2
722,554,3279,2
722,556,1041,2
722,557,1135,2
722,563,1095,4
722,565,998,2
722,565,1019,2
722,565,2621,3
722,567,2660,2
722,571,3294,4
722,572,1103,4
722,578,1073,2
722,587,2987,2
722,591,3290,2
722,594,2255,2
722,595,3216,2
722,598,1017,2
722,601,1981,4
722,602,989,2
722,603,2225,4
722,606,2572,4
722,613,1083,2
722,613,3198,4
722,614,2989,4
722,624,1600,1
722,625,1973,2
722,635,2608,2
722,637,2160,2
722,643,2636,4
722,644,2629,4
722,645,4023,1
722,646,1013,2
722,646,1044,2
722,647,1028,2
722,655,2159,4
722,657,3322,4
722,660,2742,2
722,661,2459,4
722,662,1013,2
722,663,3102,4
722,668,2758,4
722,675,3166,2
722,676,3306,2
722,680,2741,4
722,686,2452,2
722,686,3100,2
722,689,2328,0
722,689,2840,0
722,690,1138,2
722,693,3164,4
722,698,3226,0
722,731,1108,2
722,739,1075,2
722,739,3103,3
722,746,2481,4
722,748,3119,2
722,764,2998,4
722,779,1295,4
722,781,2778,2
722,783,3018,2
722,787,2791,4
722,790,2424,2
722,792,2586,4
722,792,2877,2
722,796,2958,3
722,809,1178,2
722,812,2868,4
722,814,2595,2
722,820,1311,4
722,824,2806,2
722,831,1231,2
722,835,2776,4
722,841,1176,2
722,845,1419,2
722,845,2513,4
722,845,2754,2
722,846,2531,4
722,847,2790,4
722,859,1430,4
722,860,1256,3
722,866,1455,4
722,878,1131,4
722,879,1227,2
722,881,1107,2
722,891,2500,2
722,897,1124,2
722,899,1274,2
722,913,2484,4
722,928,1368,4
722,931,4025,2
722,932,3845,0
722,935,1168,0
722,936,1327,2
722,937,1348,2
722,945,2461,4
722,953,1114,3
722,957,1302,2
722,964,1268,2
722,970,4277,0
722,975,2450,4
722,978,1327,2
722,978,1344,2
722,979,2521,2
722,989,1287,2
722,989,1363,4
722,999,1339,2
722,1013,1367,2
722,1017,1501,1
722,1034,1392,2
722,1055,2129,4
722,1061,1529,3
722,1062,1419,2
722,1078,2110,4
722,1091,1615,2
722,1100,1545,2
722,1124,3488,1
722,1138,1640,2
722,1141,3304,0
722,1148,1745,2
722,1166,1653,4
722,1203,2593,4
722,1215,2567,2
722,1230,2649,4
722,1242,1829,2
722,1245,2659,2
722,1266,2598,4
722,1268,1835,2
722,1280,2594,2
722,1301,1844,0
722,1301,1891,4
722,1317,2070,4
722,1322,1887,2
722,1326,2563,2
722,1327,2224,4
722,1329,2287,2
722,1331,2070,2
722,1337,2719,0
722,1338,2236,2
722,1346,1840,2
722,1351,1877,4
722,1352,1857,4
722,1364,2255,0
722,1388,2323,2
722,1389,2245,4
722,1394,1905,4
722,1395,1890,2
722,1397,2261,2
722,1405,2034,2
722,1407,2263,4
722,1427,2270,2
722,1428,2177,4
722,1441,2190,2
722,1468,2298,2
722,1470,2311,4
722,1478,2227,4
722,1487,2212,2
722,1518,2229,4
722,1522,2274,4
722,1542,2237,2
722,1542,2403,2
722,1569,2023,2
722,1593,3210,0
722,1634,2260,2
722,1654,2250,2
722,1655,2304,2
722,1691,2259,2
722,1704,2277,2
722,1728,2984,2
722,1760,2289,2
722,1763,2179,2
722,1812,2216,2
722,1831,2241,4
722,1840,2201,2
722,1842,2227,2
722,1892,2210,4
722,1908,2216,2
722,1914,2295,2
722,1915,2259,2
722,1926,2283,4
722,1934,2238,4
722,1948,2227,2
722,1952,2329,2
722,1955,2314,4
722,1961,2413,0
722,1985,2181,2
722,1985,2269,4
722,1985,2295,2
722,1991,2206,2
722,2010,1665,1
722,2127,2516,2
722,2183,2476,0
722,2219,2689,2
723,20,2615,2
723,148,3305,0
723,219,3567,0
723,517,2697,0
723,637,3331,4
723,651,3226,3
723,684,3227,2
723,698,3658,0
723,721,3316,2
723,855,3030,0
723,873,3213,4
723,890,3199,2
723,905,3286,4
723,930,3290,2
723,1136,3246,2
723,1148,3057,2
723,1149,3028,4
723,1175,3039,4
723,1184,3227,4
723,1192,3021,2
723,1210,3019,3
723,1222,2746,2
723,1224,2861,4
723,1228,3020,2
723,1237,2867,4
723,1242,3312,2
723,1244,3252,0
723,1246,3036,4
723,1254,2973,4
723,1256,3008,2
723,1266,3097,4
723,1268,3112,4
723,1285,3111,4
723,1293,3064,2
723,1301,2932,4
723,1305,3262,2
723,1321,2950,2
723,1324,2700,2
723,1327,2728,4
723,1332,2921,4
723,1357,2921,2
723,1383,2990,4
723,1388,2634,2
723,1390,3067,4
723,1390,3127,4
723,1391,2971,2
723,1411,3086,2
723,1413,2787,0
723,1420,2952,2
723,1422,2603,2
723,1434,3019,4
723,1435,2944,4
723,1438,2991,2
723,1448,2952,2
723,1464,2604,2
723,1465,3051,4
723,1473,2975,4
723,1479,3143,4
723,1483,3117,2
723,1490,2608,2
723,1507,3154,4
723,1512,2988,4
723,1517,2914,2
723,1523,2807,2
723,1525,2644,2
723,1533,2899,4
723,1542,3039,3
723,1542,3068,4
723,1546,2957,2
723,1565,2919,4
723,1577,3191,2
723,1579,2692,2
723,1583,2647,2
723,1590,3063,4
723,1593,3196,3
723,1600,2827,2
723,1606,2853,4
723,1616,3074,4
723,1617,2870,4
723,1622,3365,4
723,1633,2772,3
723,1633,3061,4
723,1634,3003,2
723,1650,2870,4
723,1650,2902,2
723,1655,3041,4
723,1658,2953,2
723,1683,2969,4
723,1696,3006,4
723,1706,2615,2
723,1708,3050,4
723,1719,2787,4
723,1723,2878,2
723,1738,2964,4
723,1743,2781,2
723,1749,2838,4
723,1811,3196,0
723,2054,3589,4
723,2198,3486,4
724,91,257,2
724,137,152,1
724,878,1557,3
724,909,227,1
724,1152,1281,3
724,1188,1440,1
724,1223,1344,0
724,1228,1219,1
724,1336,1444,3
724,1444,882,1
724,1547,745,1
724,1551,1363,1
724,1592,978,0
724,1594,627,1
724,1649,1048,1
724,1662,1686,3
724,1667,842,3
724,1702,1495,3
724,1719,1318,3
724,1741,495,1
724,1795,1436,3
724,1798,1212,0
724,1804,1864,0
724,1808,252,1
724,1860,811,3
724,1870,727,3
724,1873,763,3
724,1884,1290,1
724,1902,489,1
724,1906,1182,3
724,1911,916,3
724,1922,582,1
724,1924,951,1
724,1927,363,1
724,1944,463,3
724,1951,611,1
724,1983,711,3
724,1987,924,1
724,1989,1089,3
724,1991,1875,3
724,1994,1037,1
724,1997,1231,3
724,1998,783,1
724,2001,970,1
724,2026,1330,3
724,2041,1827,3
724,2044,1289,3
724,2049,1020,1
724,2054,415,1
724,2067,1784,3
724,2068,1811,3
724,2072,216,1
724,2099,1925,3
724,2100,799,1
724,2108,1762,3
724,2119,1135,1
724,2131,1953,3
724,2144,1909,3
724,2153,1791,3
724,2182,1914,3
724,2186,743,3
724,2188,1592,1
724,2189,1862,3
724,2191,689,2
724,2202,1136,1
724,2210,1852,3
724,2211,870,3
724,2216,1279,3
724,2226,1901,3
724,2228,1215,3
724,2231,788,1
724,2253,1292,1
724,2260,232,3
724,2260,369,3
724,2265,1532,3
724,2289,1513,3
724,2293,1433,3
724,2294,1572,3
724,2307,354,1
724,2318,400,3
724,2346,379,3
724,2350,462,1
724,2355,2057,3
724,2372,147,3
724,2377,220,3
724,2377,2041,3
724,2380,1708,1
724,2389,670,0
724,2407,566,3
724,2427,426,3
724,2440,1459,3
724,2443,146,2
724,2451,300,3
724,2457,761,3
724,2499,1597,3
724,2504,911,3
724,2507,536,2
724,2512,348,3
724,2513,328,3
724,2522,301,3
724,2543,264,3
724,2549,1095,3
724,2569,1430,1
724,2582,79,3
724,2582,1251,1
724,2586,1389,3
724,2593,1498,3
724,2596,276,3
724,2606,35,3
724,2621,1576,1
724,2631,1473,3
724,2650,120,3
724,2655,795,3
724,2660,10,3
724,2660,178,3
724,2664,1442,3
724,2676,772,1
724,2686,281,3
724,2703,1878,3
724,2708,1458,3
724,2711,160,3
724,2714,524,3
724,2718,12,0
724,2719,1423,3
724,2719,1485,3
724,2738,216,3
724,2740,1105,3
724,2741,429,3
724,2741,874,1
724,2748,248,3
724,2751,340,3
724,2752,1838,1
724,2766,517,3
724,2781,1117,3
725,740,958,3
725,749,1202,2
725,753,900,3
725,754,1105,2
725,760,936,3
725,775,997,3
725,790,1259,2
725,798,905,3
725,816,998,3
725,816,1017,3
725,819,1299,2
725,831,1271,3
725,834,1437,3
725,837,998,3
725,845,1360,3
725,856,968,3
725,856,1324,3
725,865,1299,3
725,865,1500,2
725,884,1350,2
725,896,1311,2
725,898,1504,3
725,901,1375,3
725,914,1397,2
725,916,1175,0
725,928,1237,3
725,929,1347,3
725,940,1376,3
725,941,1326,3
725,947,1387,3
725,950,965,3
725,953,1473,3
725,956,1556,2
725,960,1410,3
725,966,1433,3
725,972,1516,3
725,974,1492,3
725,979,1226,3
725,985,1472,3
725,996,1357,0
725,997,1555,3
725,1001,1243,3
725,1001,1425,3
725,1002,1535,3
725,1004,1618,2
725,1005,1465,3
725,1009,947,3
725,1018,1566,2
725,1019,1049,3
725,1021,1196,2
725,1028,1166,3
725,1029,1252,3
725,1030,1522,3
725,1031,1056,3
725,1033,1188,3
725,1036,1224,2
725,1037,1659,2
725,1038,1093,3
725,1039,1241,3
725,1040,1588,2
725,1044,1452,3
725,1045,1199,3
725,1047,1611,2
725,1051,1639,3
725,1051,1680,2
725,1059,1517,2
725,1061,1253,2
725,1065,1161,2
725,1065,1559,3
725,1068,1079,3
725,1071,1698,3
725,1072,1143,3
725,1076,1597,2
725,1079,1532,3
725,1083,1282,3
725,1084,1517,3
725,1087,1182,1
725,1090,1717,2
725,1093,1670,0
725,1095,1612,3
725,1104,1252,3
725,1104,1268,3
725,1107,1718,3
725,1114,1610,2
725,1116,1155,3
725,1124,1283,3
725,1125,1142,3
725,1130,1120,2
725,1138,1693,3
725,1144,1313,3
725,1147,1233,3
725,1150,1272,3
725,1150,1287,3
725,1152,1613,2
725,1159,1353,3
725,1161,1338,3
725,1167,1210,2
725,1182,1277,2
725,1183,1649,3
725,1189,1511,3
725,1190,1705,2
725,1198,1120,2
725,1200,1011,3
725,1206,1203,2
725,1213,1148,2
725,1214,1731,3
725,1226,1218,3
725,1230,1033,3
725,1236,1179,2
725,1237,1272,2
725,1242,1239,2
725,1242,1693,3
725,1244,1343,0
725,1245,1602,3
725,1248,1302,3
725,1250,1201,2
725,1253,1660,3
725,1256,1268,3
725,1259,1289,2
725,1261,1726,3
725,1264,871,2
725,1270,1418,2
725,1275,1657,3
725,1279,1266,2
725,1281,1499,2
725,1287,1705,2
725,1289,1743,2
725,1293,1580,2
725,1299,1290,2
725,1303,1361,3
725,1308,1022,2
725,1313,1452,1
725,1314,1308,2
725,1319,1407,2
725,1321,1496,2
725,1325,1039,2
725,1328,1778,3
725,1330,1424,2
725,1333,1564,2
725,1338,1579,2
725,1340,1360,2
725,1343,1244,3
725,1344,1543,3
725,1344,1598,2
725,1345,1391,3
725,1345,1753,3
725,1347,970,3
725,1347,1083,2
725,1351,1625,3
725,1355,1351,2
725,1356,1835,3
725,1357,1038,2
725,1361,1763,2
725,1364,1733,2
725,1374,1611,2
725,1383,1180,3
725,1392,1684,0
725,1408,1872,3
725,1410,905,3
725,1410,935,2
725,1410,1175,0
725,1412,967,2
725,1412,1956,2
725,1414,1020,2
725,1422,1861,2
725,1438,943,3
725,1440,998,3
725,1442,1908,3
725,1449,1844,3
725,1463,1209,2
725,1467,1851,2
725,1490,1881,3
725,1492,1857,3
725,1493,1829,3
725,1498,1186,3
725,1531,1822,2
726,495,274,1
726,498,174,0
