tid,cls,row,col
803,3,2007,891
803,3,2039,994
803,3,2048,382
803,3,2070,907
803,3,2091,1109
803,3,2187,1085
803,3,2208,899
803,3,2234,1078
803,3,2425,1408
803,3,2455,833
803,3,2499,1474
803,3,2505,1460
803,3,2530,1453
803,3,2542,581
803,3,2610,1021
803,3,2612,923
803,3,2740,748
803,3,2842,549
803,3,2890,1619
803,3,2946,1668
803,3,2972,1633
803,3,3196,1493
803,3,3214,2125
803,3,3260,278
803,3,3296,1341
803,3,3313,442
803,3,3333,302
803,3,3478,1152
803,3,3619,913
803,3,3665,1218
803,4,1882,497
803,4,1963,774
803,4,2005,550
803,4,2048,513
803,4,2057,471
803,4,2069,982
803,4,2084,832
803,4,2093,656
803,4,2100,458
803,4,2104,586
803,4,2114,528
803,4,2118,1065
803,4,2158,668
803,4,2158,891
803,4,2159,437
803,4,2168,1173
803,4,2182,594
803,4,2200,818
803,4,2203,496
803,4,2247,564
803,4,2248,720
803,4,2248,947
803,4,2249,846
803,4,2254,879
803,4,2261,770
803,4,2270,463
803,4,2288,813
803,4,2295,705
803,4,2298,524
803,4,2321,436
803,4,2326,569
803,4,2340,721
803,4,2349,678
803,4,2349,725
803,4,2373,565
803,4,2397,494
803,4,2409,1009
803,4,2418,566
803,4,2437,500
803,4,2438,1363
803,4,2442,756
803,4,2451,442
803,4,2457,1062
803,4,2458,392
803,4,2465,1138
803,4,2475,1288
803,4,2487,1133
803,4,2491,1148
803,4,2492,872
803,4,2532,799
803,4,2535,1372
803,4,2538,686
803,4,2546,1012
803,4,2561,1329
803,4,2608,87
803,4,2610,191
803,4,2610,632
803,4,2644,684
803,4,2650,1307
803,4,2654,1130
803,4,2662,957
803,4,2665,570
803,4,2680,132
803,4,2682,422
803,4,2696,1255
803,4,2711,1169
803,4,2737,264
803,4,2746,644
803,4,2751,1127
803,4,2751,1184
803,4,2756,1243
803,4,2760,1398
803,4,2767,968
803,4,2770,358
803,4,2774,555
803,4,2779,811
803,4,2795,1105
803,4,2795,629
803,4,2807,622
803,4,2807,1384
803,4,2812,421
803,4,2818,1219
803,4,2833,1412
803,4,2857,376
803,4,2868,791
803,4,2878,491
803,4,2880,1163
803,4,2891,889
803,4,2913,820
803,4,2914,440
803,4,2916,306
803,4,2928,205
803,4,2929,748
803,4,2932,1149
803,4,2979,248
803,4,2997,582
803,4,3001,185
803,4,3000,1448
803,4,3011,344
803,4,3018,923
803,4,3041,229
803,4,3048,1436
803,4,3049,1377
803,4,3051,732
803,4,3065,156
803,4,3075,351
803,4,3091,1393
803,4,3093,494
803,4,3093,587
803,4,3100,1294
803,4,3113,69
803,4,3119,1500
803,4,3120,1146
803,4,3129,1452
803,4,3133,53
803,4,3140,765
803,4,3148,569
803,4,3171,365
803,4,3186,1427
803,4,3200,985
803,4,3205,506
803,4,3210,286
803,4,3213,95
803,4,3214,1188
803,4,3258,43
803,4,3259,1322
803,4,3262,1246
803,4,3272,541
803,4,3277,1138
803,4,3291,897
803,4,3302,729
803,4,3321,1541
803,4,3339,1340
803,4,3349,221
803,4,3352,1191
803,4,3375,981
803,4,3375,1137
803,4,3375,1292
803,4,3427,1290
803,4,3439,1336
803,4,3445,1191
803,4,3474,1075
803,4,3479,1133
803,4,3481,1026
803,4,3512,1234
803,4,3529,1134
803,4,3537,1199
803,4,3551,1313
803,4,3553,1025
803,4,3608,1154
803,4,3638,948
804,0,1890,2654
804,0,2031,3558
804,0,2041,3022
804,0,2150,3828
804,0,2372,2831
804,0,2530,4434
804,1,2276,3236
804,2,1958,3633
804,2,1990,3665
804,2,2032,3818
804,2,2037,3648
804,2,2053,3600
804,2,2060,3826
804,2,2065,3874
804,2,2068,3758
804,2,2080,3755
804,2,2086,3401
804,2,2089,3275
804,2,2093,3815
804,2,2094,3865
804,2,2101,3749
804,2,2113,3892
804,2,2135,3953
804,2,2148,3737
804,2,2152,3696
804,2,2164,3746
804,2,2170,3940
804,2,2170,3879
804,2,2177,3754
804,2,2192,3625
804,2,2219,3750
804,2,2232,3622
804,2,2232,4462
804,2,2234,3853
804,2,2237,4405
804,2,2238,4338
804,2,2245,3880
804,2,2246,4422
804,2,2253,4213
804,2,2256,4017
804,2,2262,4265
804,2,2269,4474
804,2,2274,4385
804,2,2276,3788
804,2,2285,3979
804,2,2284,4328
804,2,2287,3594
804,2,2287,4102
804,2,2288,4019
804,2,2292,4034
804,2,2294,4434
804,2,2298,4250
804,2,2306,4153
804,2,2308,4099
804,2,2313,3565
804,2,2314,4508
804,2,2316,3538
804,2,2316,4271
804,2,2348,3537
804,2,2356,4426
804,2,2373,3508
804,2,2392,3465
804,2,2397,4436
804,3,1967,3671
804,3,2008,3670
804,3,2010,3610
804,3,2022,3896
804,3,2027,3723
804,3,2045,3669
804,3,2046,3894
804,3,2049,3960
804,3,2051,3750
804,3,2069,3793
804,3,2111,3960
804,3,2204,3866
804,3,2218,3577
804,3,2221,4426
804,3,2221,3777
804,3,2246,4443
804,3,2248,4305
804,3,2250,4467
804,3,2262,4142
804,3,2264,4446
804,3,2273,4165
804,3,2274,4523
804,3,2278,4498
804,3,2296,4385
804,3,2298,4072
804,3,2299,4186
804,3,2301,3936
804,3,2308,4474
804,3,2310,4068
804,3,2310,4127
804,3,2321,3591
804,3,2323,4372
804,3,2324,4455
804,3,2331,3916
804,3,2335,4344
804,3,2340,3468
804,3,2341,4484
804,3,2342,3496
804,3,2344,3550
804,3,2345,3484
804,3,2347,3913
804,3,2348,4255
804,3,2353,4443
804,3,2360,4517
804,3,2371,4411
804,3,2372,4462
804,3,2382,4509
804,3,2395,4473
804,3,2478,4481
804,3,2520,4511
804,3,2530,4488
805,0,76,2336
805,0,170,1196
805,0,564,1215
805,0,728,705
805,0,880,1538
805,0,1266,1432
805,0,1316,1091
805,0,1330,2120
805,0,1408,800
805,0,1486,653
805,0,1813,996
805,0,2306,1343
805,1,286,1629
805,2,62,2246
805,2,74,1525
805,2,115,2254
805,2,123,1423
805,2,141,1558
805,2,198,1621
805,2,213,1399
805,2,251,1473
805,2,263,1562
805,2,265,1331
805,2,306,1367
805,2,314,1298
805,2,392,1403
805,2,498,1412
805,2,527,1419
805,2,550,1365
805,2,781,1263
805,2,832,1434
805,2,911,1391
805,2,927,1284
805,2,1062,1433
805,2,1115,1366
805,2,1174,1430
805,2,1204,1550
805,2,1222,1380
805,2,1268,1342
805,2,1293,1643
805,2,1298,1662
805,2,1308,1469
805,2,1325,1711
805,2,1373,1629
805,2,1387,1412
805,2,1386,1657
805,2,1388,594
805,2,1391,1710
805,2,1401,544
805,2,1408,1698
805,2,1426,556
805,2,1426,1583
805,2,1430,522
805,2,1431,1414
805,2,1601,1498
805,2,1652,1475
805,2,1720,1458
805,2,1891,1247
805,2,1985,1324
805,2,2013,1349
805,2,2024,1327
805,2,2070,1342
805,2,2086,1307
805,2,2149,1293
805,2,2186,1253
805,2,2197,1270
805,2,2203,658
805,2,2683,154
805,2,2752,174
805,2,2794,602
805,2,2843,400
805,2,2862,422
805,2,2893,406
805,3,1012,1349
805,3,1073,1342
805,3,1333,1657
805,3,1394,577
805,3,1516,1454
805,3,2094,1346
805,3,2110,1352
805,3,2141,1318
805,3,2143,1355
805,3,2170,1258
805,3,2209,1335
805,3,2750,437
805,3,2902,381
805,3,3044,550
805,4,84,2264
805,4,114,2216
805,4,223,1612
805,4,224,1426
805,4,277,1554
805,4,289,1393
805,4,333,1331
805,4,479,1404
805,4,560,1349
805,4,867,1452
805,4,944,1280
805,4,996,1301
805,4,1069,1301
805,4,1072,1378
805,4,1087,1459
805,4,1160,1326
805,4,1175,1589
805,4,1214,1355
805,4,1304,1706
805,4,1351,1611
805,4,1358,553
805,4,1365,579
805,4,1405,1329
805,4,1413,1577
805,4,1437,1646
805,4,1537,1293
805,4,1709,1427
805,4,1751,1442
805,4,1910,1261
805,4,1952,1275
805,4,2168,612
806,0,1113,3823
806,0,2394,3615
806,0,2398,3321
806,0,2406,2993
806,0,2562,3456
806,1,656,2400
806,1,956,5176
806,1,1314,4310
806,1,1681,3720
806,1,1826,3228
806,1,2217,2099
806,1,2352,2188
806,1,2846,2855
806,1,3128,2577
806,1,3598,2557
806,1,3643,3484
806,2,2248,3612
806,2,2277,2991
806,2,2300,2926
806,2,2321,2925
806,2,2340,3748
806,2,2350,2916
806,2,2465,2941
806,2,2489,3089
806,2,2490,3115
806,2,2515,2916
806,2,2615,3546
806,2,2637,3303
806,2,2677,3502
806,2,2725,3545
806,3,2345,3708
806,3,2381,3485
806,3,2487,2980
806,4,2285,3005
806,4,2316,2943
806,4,2358,3735
806,4,2450,2940
806,4,2466,2984
806,4,2514,3081
806,4,2539,2943
806,4,2599,3545
806,4,2683,3486
806,4,2769,3433
807,0,629,3338
807,0,631,3504
807,0,714,2179
807,0,1232,2605
807,0,1616,2191
807,0,2237,3110
807,0,3058,3098
807,2,285,3257
807,2,303,2968
807,2,365,3072
807,2,415,3221
807,2,459,3145
807,2,461,3002
807,2,497,2881
807,2,568,2938
807,2,575,3251
807,2,588,3036
807,2,615,3193
807,2,618,3168
807,2,652,3041
807,2,680,3221
807,2,709,2994
807,2,732,3196
807,2,766,3078
807,2,807,3281
807,2,835,3196
807,2,871,3141
807,2,938,3198
807,2,1015,3115
807,2,1045,2694
807,2,1060,3327
807,2,1162,2802
807,2,1266,2012
807,2,1344,2108
807,2,1365,2058
807,2,1369,2212
807,2,1407,1924
807,2,1415,2029
807,2,1434,2130
807,2,1442,1991
807,2,1450,2057
807,2,1466,2231
807,2,1479,1887
807,2,1504,1991
807,2,1507,2314
807,2,1518,2093
807,2,1547,2288
807,2,1614,2271
807,2,1964,3029
807,2,2027,2951
807,2,2042,3063
807,2,2106,3018
807,2,2162,3042
807,2,2195,2945
807,2,2211,2990
807,2,2274,2993
807,2,2414,3031
807,2,2416,3228
807,2,2430,2845
807,2,2445,3166
807,2,2477,3756
807,2,2574,2997
807,2,3000,2987
807,2,3100,2867
807,3,610,3228
807,3,905,3234
807,3,1609,2151
807,3,1712,2617
807,3,2286,2642
807,3,2316,3209
807,3,2467,3228
807,4,246,3185
807,4,263,2926
807,4,353,2836
807,4,428,2826
807,4,434,2762
807,4,513,2767
807,4,616,3138
807,4,618,2934
807,4,661,2581
807,4,685,3186
807,4,689,2955
807,4,740,3166
807,4,789,3085
807,4,820,3245
807,4,865,3178
807,4,1056,2673
807,4,1101,2689
807,4,1101,3325
807,4,1112,2686
807,4,1119,2710
807,4,1143,2831
807,4,1241,1974
807,4,1330,2081
807,4,1388,2225
807,4,1392,1878
807,4,1404,2006
807,4,1421,2159
807,4,1446,1892
807,4,1456,2269
807,4,1471,1997
807,4,1492,2038
807,4,1500,2116
807,4,1536,2053
807,4,1656,2070
807,4,1688,1943
807,4,1852,2226
807,4,1885,2709
807,4,1898,2615
807,4,1914,2468
807,4,1934,2619
807,4,2014,2907
807,4,2016,3096
807,4,2113,2883
807,4,2123,2809
807,4,2157,2497
807,4,2167,2943
807,4,2172,2477
807,4,2214,2932
807,4,2289,2782
807,4,2343,2983
807,4,2372,2886
807,4,2465,2808
807,4,2534,2958
807,4,2638,2574
807,4,3030,2880
807,4,3097,2893
808,0,1693,1770
809,0,1474,4116
809,0,1702,4510
809,0,1938,4572
809,2,1236,4081
809,2,1289,4153
809,2,1308,4046
809,2,1329,4184
809,2,1338,4079
809,2,1352,3935
809,2,1379,4523
809,2,1397,4042
809,2,1401,4469
809,2,1408,4124
809,2,1414,4091
809,2,1452,4344
809,2,1461,4414
809,2,1462,4078
809,2,1461,4648
809,2,1478,4206
809,2,1492,4326
809,2,1499,4246
809,2,1507,4111
809,2,1523,4050
809,2,1530,4627
809,2,1564,4607
809,2,1568,4096
809,2,1596,4208
809,2,1623,4582
809,2,1632,4119
809,2,1633,4264
809,2,1644,4399
809,2,1678,4383
809,2,1695,4333
809,2,1710,4601
809,2,1731,4597
809,2,1815,4598
809,2,1823,4534
809,2,1824,4499
809,2,1832,4628
809,2,1855,4519
809,2,1872,4434
809,2,1883,4627
809,2,1888,4478
809,2,1906,4497
809,2,1908,4541
809,2,1942,4457
809,2,1968,4555
809,2,1984,4634
809,2,1990,4450
809,2,1994,4563
809,2,2013,4453
809,3,1208,4105
809,3,1256,4064
809,3,1268,4076
809,3,1273,4102
809,3,1283,4122
809,3,1295,4061
809,3,1314,4130
809,3,1329,4136
809,3,1329,4064
809,3,1354,4102
809,3,1362,4158
809,3,1364,4052
809,3,1364,4073
809,3,1364,4196
809,3,1420,4053
809,3,1422,4124
809,3,1437,4237
809,3,1480,4242
809,3,1497,4541
809,3,1499,4051
809,3,1512,4144
809,3,1522,4224
809,3,1526,4161
809,3,1527,4119
809,3,1531,4129
809,3,1534,4274
809,3,1534,4589
809,3,1538,4137
809,3,1581,4263
809,3,1606,4588
809,3,1635,4577
809,3,1637,4567
809,3,1644,4358
809,3,1645,4288
809,3,1650,4310
809,3,1756,4618
809,3,1860,4469
809,3,1881,4544
809,3,1906,4380
809,3,1962,4600
809,3,1984,4588
809,3,2011,4530
809,3,2026,4541
809,4,1454,4052
810,0,1048,4077
810,0,1313,4673
810,0,1432,3890
810,0,1564,4178
810,0,1708,4234
810,0,1937,4738
810,0,2081,4130
810,0,2188,4605
810,0,2233,4426
810,0,2350,3953
810,0,2447,4217
810,0,2593,4785
810,0,2686,3764
810,0,2786,4918
810,0,3113,4120
810,1,1370,4860
810,1,1791,4858
810,1,2111,4765
810,1,2592,4520
810,2,1801,4934
810,2,1807,4888
810,2,1877,4922
810,2,1929,4931
810,2,1954,4540
810,2,1988,4492
810,2,2045,4559
810,2,2046,4606
810,2,2050,4484
810,2,2079,4431
810,2,2092,4858
810,2,2124,4441
810,2,2140,4826
810,2,2261,4113
810,2,2271,4028
810,2,2290,4193
810,2,2293,4130
810,2,2297,4014
810,2,2309,4070
810,2,2316,4388
810,2,2317,4002
810,2,2322,3956
810,2,2323,3935
810,2,2323,4119
810,2,2328,4269
810,2,2330,4159
810,2,2330,4347
810,2,2337,4084
810,2,2350,4037
810,2,2354,4016
810,2,2380,4044
810,2,2384,4012
810,2,2386,4086
810,2,2386,4179
810,2,2398,3994
810,2,2415,4096
810,2,2422,4169
810,2,2428,4140
810,2,2431,4291
810,2,2440,4062
810,2,2465,4275
810,2,2475,4089
810,2,2476,4842
810,2,2482,4244
810,2,2487,4159
810,2,2493,4867
810,2,2493,4147
810,2,2494,4208
810,2,2496,4176
810,2,2499,4123
810,2,2523,4278
810,2,2527,3731
810,2,2562,4132
810,2,2571,4583
810,2,2573,3803
810,2,2578,4947
810,2,2592,3881
810,2,2596,3856
810,2,2608,3817
810,2,2616,3722
810,2,2621,3892
810,2,2637,3760
810,2,2647,3832
810,2,2648,3792
810,2,2650,3716
810,2,2665,3894
810,2,2714,3852
810,2,2818,4976
810,3,2046,4465
810,3,2274,4002
810,3,2287,4094
810,3,2306,4167
810,3,2350,4128
810,3,2361,4125
810,3,2368,4094
810,3,2370,4122
810,3,2408,4189
810,3,2410,4166
810,3,2446,4049
810,3,2450,4085
810,3,2459,4143
810,3,2460,4068
810,3,2465,4114
810,3,2518,4262
810,3,2520,4071
810,3,2552,4078
810,3,2560,3738
810,3,2566,3889
810,3,2581,3929
810,3,2610,3771
810,3,2622,3850
810,3,2642,3869
810,3,2656,3828
810,3,2657,3918
810,3,2706,3841
810,3,2713,3878
810,4,1730,4956
810,4,1815,4954
810,4,1901,4936
810,4,1920,4935
810,4,1978,4487
810,4,2017,4803
810,4,2028,4521
810,4,2029,4620
810,4,2031,4836
810,4,2032,4484
810,4,2038,4813
810,4,2072,4813
810,4,2106,4454
810,4,2120,4820
810,4,2321,4096
810,4,2438,4192
810,4,2449,4127
810,4,2471,4219
810,4,2509,4191
810,4,2565,4595
812,0,1020,2024
812,0,1170,3393
812,0,1250,3262
812,2,1044,3338
812,2,1052,3383
812,2,1098,2113
812,2,1126,2193
812,2,1153,2242
812,2,1204,2256
812,2,1225,3420
812,2,1242,2146
812,2,1252,3346
812,2,1256,2287
812,2,1295,2201
812,2,1321,2298
812,2,1376,3320
812,2,1729,3230
812,2,1728,3456
812,2,1858,3316
812,3,1285,2304
812,3,1342,3345
812,3,1963,2454
813,0,1192,2418
813,1,1610,2399
813,1,1675,2132
813,1,1892,2269
813,2,1622,2423
813,2,1694,2130
813,2,1831,2314
813,2,1861,2223
813,2,1875,2231
813,2,1928,2306
813,3,414,3586
813,3,417,3558
813,3,440,3539
813,3,664,3650
813,3,678,3629
813,3,685,3609
813,3,717,3138
813,3,736,3047
813,3,737,3166
813,3,744,3101
813,3,793,3110
813,3,853,3279
813,3,914,3444
813,3,1659,2116
813,3,1829,2294
813,3,1863,2195
813,3,2066,2229
813,3,2095,2272
813,3,2120,2296
813,3,2150,2307
814,0,2129,1817
814,1,157,3828
814,1,211,3702
814,1,1970,1842
814,1,2256,1758
814,1,2270,1723
814,1,2974,536
814,3,198,3871
814,3,228,3913
814,3,247,3802
814,3,265,3878
814,3,270,3686
815,0,1090,1999
815,0,1930,650
815,0,2035,1480
815,0,2098,1005
815,0,2405,1020
815,1,1140,2107
815,1,1221,1999
815,1,1459,1089
815,2,48,397
815,2,1041,2313
815,3,84,434
815,3,937,1976
815,3,1108,2128
815,3,1422,1156
816,0,532,1826
816,0,568,2144
816,0,933,1770
816,2,295,1884
816,2,347,1893
816,2,384,1934
816,2,394,2096
816,2,407,1978
816,2,470,2050
816,2,474,2072
816,2,521,2228
816,2,550,1798
816,2,572,1973
816,2,576,2198
816,2,622,2106
816,2,624,2032
816,2,670,2078
816,2,678,1692
816,2,682,2338
816,2,704,2071
816,2,706,1870
816,2,705,2241
816,2,715,2354
816,2,720,2090
816,2,742,1884
816,2,743,1801
816,2,746,2346
816,2,766,1956
816,2,766,2199
816,2,782,1884
816,2,785,1899
816,2,803,2325
816,2,817,2287
816,2,828,2328
816,2,865,2301
816,2,908,2224
816,2,910,2178
816,2,942,1792
816,3,362,1777
816,3,380,2069
816,3,399,1962
816,3,456,2009
816,3,490,2120
816,3,529,2080
816,3,545,2144
816,3,582,1865
816,3,581,2286
816,3,601,2319
816,3,603,1975
816,3,621,1944
816,3,625,2173
816,3,638,2319
816,3,647,2090
816,3,650,2325
816,3,687,2357
816,3,697,2225
816,3,726,2272
816,3,728,1802
816,3,729,1774
816,3,737,2326
816,3,745,2223
816,3,759,1889
816,3,766,2350
816,3,785,2267
816,3,801,1739
816,3,801,2213
816,3,805,2231
816,3,914,2161
816,3,927,1838
816,3,1115,1658
816,3,2256,767
817,0,1698,3281
817,0,2071,3193
817,0,2120,3716
817,0,2769,3053
817,1,1338,3524
817,1,1484,3589
817,1,1632,3704
817,1,1929,3458
817,1,1990,3316
817,2,1433,3637
817,2,1472,3657
817,2,1484,3717
817,2,1487,3785
817,2,1569,3842
817,2,1577,3894
817,2,1611,3703
817,2,1614,3664
817,2,1668,3666
817,2,1676,3689
817,2,1680,3750
817,2,1739,3777
817,2,1742,3550
817,2,1756,3569
817,2,1758,3771
817,2,1763,3492
817,2,1803,3464
817,2,1826,3436
817,2,1912,3736
817,2,1933,3752
817,2,2192,3114
817,2,2234,3157
817,2,2256,3730
817,2,2487,3760
817,2,3437,2784
817,2,3694,2144
817,3,1508,3612
817,3,1526,3684
817,3,1552,3673
817,3,1617,3620
817,3,1655,3795
817,3,1666,3627
817,3,1694,3759
817,3,1701,3844
817,3,1712,3755
817,3,1716,3802
817,3,1725,3840
817,3,1731,3796
817,3,1766,3838
817,3,1784,3469
817,3,1789,3824
817,3,1799,3520
817,3,1830,3624
817,3,1831,3833
817,3,1838,3863
817,3,1842,3796
817,3,1847,3458
817,3,1852,3872
817,3,1857,3458
817,3,1864,3801
817,3,1870,3844
817,3,1871,3727
817,3,1873,3858
817,3,1890,3799
817,3,1906,3831
817,3,1910,3864
817,3,1948,3815
817,3,1959,3729
817,3,1970,3782
817,3,2041,3785
817,3,2178,3100
817,3,2189,3665
817,3,2274,3134
817,3,2324,3604
817,3,2338,3644
818,0,1343,3033
818,2,1328,3134
818,2,1345,3247
818,2,1356,3303
818,2,1416,2903
818,3,1190,3147
818,3,1345,3152
818,3,1348,3128
818,3,1348,3167
818,3,1358,3106
818,3,1364,3154
818,3,1368,3263
819,0,1400,2851
819,0,1405,2666
820,0,1703,1820
820,0,2309,1344
820,0,2586,1626
820,0,2733,2183
820,1,2491,2241
820,1,2611,2712
820,1,2958,2492
820,2,2414,2207
820,2,2425,1970
820,2,2475,1809
820,2,2481,1925
820,2,2486,2043
820,2,2492,2120
820,2,2546,2116
820,2,2572,1454
820,2,2604,2294
820,2,2607,1568
820,2,2615,1384
820,2,2616,2104
820,2,2644,1724
820,2,2644,2148
820,2,2659,1481
820,2,2662,1646
820,2,2664,2297
820,2,2684,2323
820,2,2689,1567
820,2,2706,2360
820,2,2707,1631
820,2,2714,1499
820,2,2714,1736
820,2,2726,2382
820,2,2727,1460
820,2,2742,1986
820,2,2753,2438
820,2,2770,2402
820,2,2780,2038
820,2,2782,2135
820,2,2791,1972
820,2,2803,2553
820,2,2823,2012
820,2,2824,2351
820,2,2826,2433
820,2,2826,2274
820,2,2861,2101
820,2,2877,2278
820,2,2904,1878
820,2,2945,2064
820,2,2980,2198
820,2,2982,2730
820,2,2984,2360
820,2,2986,2283
820,3,2391,1814
820,3,2674,1784
820,3,2701,1530
820,3,3078,2224
820,4,2425,2220
820,4,2443,1959
820,4,2482,2141
820,4,2490,1998
820,4,2503,2106
820,4,2510,2023
820,4,2515,1956
820,4,2521,1985
820,4,2523,1796
820,4,2528,1827
820,4,2534,1799
820,4,2556,1780
820,4,2563,1801
820,4,2582,1754
820,4,2635,2112
820,4,2658,1470
820,4,2659,1739
820,4,2660,1558
820,4,2681,1486
820,4,2687,1451
820,4,2711,1580
820,4,2724,1727
820,4,2739,1529
820,4,2746,2016
820,4,2756,2081
820,4,2768,1621
820,4,2788,2414
820,4,2803,2246
820,4,2803,2530
820,4,2803,2144
820,4,2814,2262
820,4,2818,1965
820,4,2853,2090
820,4,2863,2262
820,4,2876,1381
820,4,2902,1858
820,4,2939,1937
820,4,2952,1942
820,4,2965,2722
820,4,2972,2266
820,4,2988,2206
821,0,3069,1380
821,2,346,1872
821,2,356,1912
821,2,526,2033
821,3,570,2143
821,3,2039,1740
822,0,102,1600
822,0,302,3616
822,0,612,1719
822,0,664,2870
822,0,825,5138
822,0,870,4531
822,0,958,4672
822,0,996,4828
822,0,1123,4186
822,0,1138,3080
822,0,1159,4561
822,0,1204,1891
822,0,1318,1224
822,0,1341,2041
822,0,1485,2850
822,0,1543,5216
822,0,1597,4495
822,0,1754,3958
822,0,1771,5275
822,0,1843,5020
822,0,1848,4642
822,0,1970,3522
822,0,2016,4416
822,0,2494,4334
822,0,2642,5464
822,0,2690,3976
822,0,2766,5234
822,0,3064,4638
822,0,3440,4474
822,0,3613,5547
822,1,260,2364
822,1,466,3100
822,1,502,1028
822,1,597,2039
822,1,724,2545
822,1,753,3208
822,1,864,552
822,1,948,4955
822,1,1977,2126
822,1,3444,3926
822,2,19,1591
822,2,132,1637
822,2,165,1580
822,2,200,1445
822,2,378,1416
822,2,443,1593
822,2,520,1434
822,2,544,1076
822,2,608,1083
822,2,619,1131
822,2,620,1358
822,2,625,1648
822,2,626,1050
822,2,678,1705
822,2,713,1537
822,2,734,2081
822,2,740,1719
822,2,752,1667
822,2,798,5024
822,2,834,4993
822,2,864,4991
822,2,871,4418
822,2,919,5143
822,2,928,4458
822,2,957,5015
822,2,959,4888
822,2,963,4246
822,2,975,4551
822,2,985,4301
822,2,996,5199
822,2,1004,5143
822,2,1008,1178
822,2,1014,5048
822,2,1017,4244
822,2,1024,4317
822,2,1026,1648
822,2,1044,4368
822,2,1046,4482
822,2,1065,1971
822,2,1066,4740
822,2,1069,4659
822,2,1083,5069
822,2,1095,1346
822,2,1096,1709
822,2,1107,4283
822,2,1130,1313
822,2,1133,1466
822,2,1152,1829
822,2,1154,1338
822,2,1162,1945
822,2,1171,4807
822,2,1172,4977
822,2,1192,4900
822,2,1197,4356
822,2,1198,1982
822,2,1202,1293
822,2,1212,4272
822,2,1214,1438
822,2,1218,4964
822,2,1224,4207
822,2,1225,4823
822,2,1228,1867
822,2,1249,1392
822,2,1268,5157
822,2,1287,5220
822,2,1293,1780
822,2,1294,5416
822,2,1306,4950
822,2,1314,4252
822,2,1314,1834
822,2,1324,4677
822,2,1326,4041
822,2,1335,4861
822,2,1336,5031
822,2,1349,5170
822,2,1368,5327
822,2,1369,4574
822,2,1379,4154
822,2,1392,4895
822,2,1402,4779
822,2,1402,5145
822,2,1417,5380
822,2,1418,4699
822,2,1419,5528
822,2,1420,1936
822,2,1431,4585
822,2,1437,4513
822,2,1439,5320
822,2,1442,5054
822,2,1444,5236
822,2,1450,4438
822,2,1461,4832
822,2,1467,4110
822,2,1476,5202
822,2,1482,5252
822,2,1490,5437
822,2,1490,5369
822,2,1495,4269
822,2,1494,4781
822,2,1508,5485
822,2,1509,1832
822,2,1508,4714
822,2,1513,4591
822,2,1519,4432
822,2,1519,5024
822,2,1522,1988
822,2,1529,4508
822,2,1547,4553
822,2,1548,4092
822,2,1559,5285
822,2,1563,3993
822,2,1563,4653
822,2,1569,5048
822,2,1570,5361
822,2,1574,4416
822,2,1578,4338
822,2,1582,4895
822,2,1582,5009
822,2,1603,5220
822,2,1609,5295
822,2,1615,4277
822,2,1621,4394
822,2,1625,4552
822,2,1626,4734
822,2,1629,5352
822,2,1640,4214
822,2,1639,5111
822,2,1652,4510
822,2,1655,5053
822,2,1657,4333
822,2,1661,4032
822,2,1662,5159
822,2,1669,3909
822,2,1687,5213
822,2,1690,4969
822,2,1702,4003
822,2,1702,4216
822,2,1701,5315
822,2,1707,4576
822,2,1709,4361
822,2,1708,5495
822,2,1722,3940
822,2,1726,4519
822,2,1730,5148
822,2,1734,5070
822,2,1736,4840
822,2,1740,5530
822,2,1742,5206
822,2,1752,4653
822,2,1764,4369
822,2,1778,4573
822,2,1784,4706
822,2,1796,4028
822,2,1800,5160
822,2,1816,4408
822,2,1826,5390
822,2,1830,4764
822,2,1836,5507
822,2,1838,4471
822,2,1838,5266
822,2,1842,5098
822,2,1859,4013
822,2,1866,4181
822,2,1870,5330
822,2,1885,4914
822,2,1912,4798
822,2,1916,4077
822,2,1933,4586
822,2,1934,4219
822,2,1942,3949
822,2,1956,5408
822,2,1970,4404
822,2,1972,4306
822,2,1973,4898
822,2,1973,4970
822,2,1986,4048
822,2,1991,3956
822,2,2006,4480
822,2,2009,4943
822,2,2014,5577
822,2,2015,5434
822,2,2028,4132
822,2,2037,4465
822,2,2039,4373
822,2,2043,4664
822,2,2046,4506
822,2,2049,4360
822,2,2075,4621
822,2,2101,4971
822,2,2100,5290
822,2,2106,4904
822,2,2108,4464
822,2,2112,5461
822,2,2120,4374
822,2,2131,5500
822,2,2143,4702
822,2,2145,4314
822,2,2166,4124
822,2,2179,4619
822,2,2180,5011
822,2,2185,5540
822,2,2211,5452
822,2,2212,4894
822,2,2218,4056
822,2,2219,5024
822,2,2225,4931
822,2,2229,4404
822,2,2241,4816
822,2,2247,4563
822,2,2249,5108
822,2,2253,4286
822,2,2263,3886
822,2,2264,4178
822,2,2264,4694
822,2,2274,3974
822,2,2274,5120
822,2,2282,5464
822,2,2308,4319
822,2,2313,4052
822,2,2321,5169
822,2,2322,5389
822,2,2323,4122
822,2,2326,3803
822,2,2330,4980
822,2,2331,5340
822,2,2332,4708
822,2,2348,3962
822,2,2352,5338
822,2,2372,3684
822,2,2373,4538
822,2,2385,4186
822,2,2388,3972
822,2,2390,4251
822,2,2403,4451
822,2,2408,4380
822,2,2422,3808
822,2,2427,3585
822,2,2434,4808
822,2,2436,4700
822,2,2466,4294
822,2,2466,4726
822,2,2472,4887
